work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2024,Senior,full-time,Machine Learning Engineer,189000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,145400,US,0,US,medium
2024,Senior,full-time,Data Engineer,175000,US,0,US,medium
2024,Senior,full-time,Data Engineer,150000,US,0,US,medium
2024,Senior,full-time,Analytics Engineer,147000,US,1,US,medium
2024,Senior,full-time,Analytics Engineer,92000,US,1,US,medium
2024,Mid,full-time,Data Engineer,154000,US,0,US,medium
2024,Mid,full-time,Data Engineer,102000,US,0,US,medium
2024,Mid,full-time,Data Scientist,158500,US,0,US,medium
2024,Mid,full-time,Data Scientist,105646,US,0,US,medium
2024,Senior,full-time,Data Scientist,155000,US,0,US,medium
2024,Senior,full-time,Data Scientist,139000,US,0,US,medium
2024,Mid,full-time,Data Manager,34973,ZA,0,ZA,medium
2024,Mid,full-time,Data Manager,32177,ZA,0,ZA,medium
2024,Senior,full-time,ML Engineer,251000,US,0,US,medium
2024,Senior,full-time,ML Engineer,157000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,300000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,235000,US,0,US,medium
2024,Senior,full-time,Data Engineer,100000,US,0,US,medium
2024,Senior,full-time,Data Engineer,81500,US,0,US,medium
2024,Senior,full-time,Research Scientist,240000,US,0,US,medium
2024,Senior,full-time,Research Scientist,200000,US,0,US,medium
2024,Mid,full-time,Applied Scientist,222200,US,0,US,large
2024,Mid,full-time,Applied Scientist,136000,US,0,US,large
2024,Senior,full-time,Machine Learning Engineer,240000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,200000,US,0,US,medium
2024,Junior,full-time,Data Analyst,95000,US,1,US,medium
2024,Junior,full-time,Data Analyst,75000,US,1,US,medium
2024,Mid,full-time,Data Scientist,170200,US,0,US,medium
2024,Mid,full-time,Data Scientist,68400,US,0,US,medium
2024,Mid,full-time,Data Engineer,210100,US,0,US,medium
2024,Mid,full-time,Data Engineer,210100,US,0,US,medium
2024,Senior,full-time,Data Architect,164000,US,0,US,medium
2024,Senior,full-time,Data Architect,117000,US,0,US,medium
2024,Mid,full-time,Data Engineer,175000,US,0,US,medium
2024,Mid,full-time,Data Engineer,152000,US,0,US,medium
2024,Mid,full-time,Business Intelligence Engineer,186846,US,0,US,medium
2024,Mid,full-time,Business Intelligence Engineer,186846,US,0,US,medium
2024,Mid,full-time,Data Engineer,153000,US,0,US,medium
2024,Mid,full-time,Data Engineer,106800,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,80000,AU,0.5,AU,large
2024,Senior,full-time,Data Science Engineer,110000,UA,0,UA,medium
2024,Senior,full-time,Data Science Engineer,60000,UA,0,UA,medium
2024,Junior,full-time,Data Analyst,86600,US,0,US,medium
2024,Junior,full-time,Data Analyst,57700,US,0,US,medium
2024,Senior,full-time,Data Analyst,134200,US,1,US,medium
2024,Senior,full-time,Data Analyst,94800,US,1,US,medium
2024,Senior,full-time,Analytics Engineer,329200,CA,1,CA,medium
2024,Senior,full-time,Analytics Engineer,259900,CA,1,CA,medium
2024,Senior,full-time,Applied Scientist,260000,US,0,US,large
2024,Senior,full-time,Applied Scientist,136000,US,0,US,large
2024,Mid,full-time,Data Scientist,120800,US,0,US,medium
2024,Mid,full-time,Data Scientist,80500,US,0,US,medium
2024,Junior,full-time,Data Analyst,28750,GB,0,GB,medium
2024,Junior,full-time,Data Analyst,28750,GB,0,GB,medium
2024,Senior,full-time,AI Engineer,200000,US,1,US,medium
2024,Senior,full-time,AI Engineer,170000,US,1,US,medium
2024,Mid,full-time,Machine Learning Engineer,210100,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,210100,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,255800,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,255800,US,0,US,medium
2024,Mid,full-time,Data Scientist,176000,US,0,US,medium
2024,Mid,full-time,Data Scientist,158000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,296400,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,148594,US,0,US,medium
2024,Senior,full-time,Business Intelligence Engineer,145000,US,0,US,medium
2024,Senior,full-time,Business Intelligence Engineer,106500,US,0,US,medium
2024,Experienced,full-time,Business Intelligence Engineer,120000,US,1,US,medium
2024,Experienced,full-time,Business Intelligence Engineer,96000,US,1,US,medium
2024,Senior,full-time,Data Architect,165000,US,1,US,medium
2024,Senior,full-time,Data Architect,150000,US,1,US,medium
2024,Junior,full-time,Data Analyst,150000,US,1,US,medium
2024,Junior,full-time,Data Analyst,103000,US,1,US,medium
2024,Senior,full-time,Data Product Manager,170000,US,0,US,medium
2024,Senior,full-time,Data Product Manager,145000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,195500,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,141300,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,255800,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,255800,US,0,US,medium
2024,Mid,full-time,Applied Scientist,222200,US,0,US,large
2024,Mid,full-time,Applied Scientist,136000,US,0,US,large
2024,Mid,full-time,Machine Learning Engineer,210100,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,210100,US,0,US,medium
2024,Mid,full-time,Data Scientist,85000,US,0,US,medium
2024,Mid,full-time,Data Scientist,75000,US,0,US,medium
2024,Mid,full-time,Business Intelligence Manager,168000,US,1,US,medium
2024,Mid,full-time,Business Intelligence Manager,112000,US,1,US,medium
2024,Mid,full-time,Data Scientist,105000,US,0,US,medium
2024,Mid,full-time,Data Scientist,70000,US,0,US,medium
2024,Mid,full-time,Data Specialist,100000,US,0,US,medium
2024,Mid,full-time,Data Specialist,88000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,215000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,146900,US,0,US,medium
2024,Senior,full-time,Data Scientist,237600,US,0,US,medium
2024,Senior,full-time,Data Scientist,146900,US,0,US,medium
2024,Mid,full-time,Data Analyst,134500,US,0,US,medium
2024,Mid,full-time,Data Analyst,100000,US,0,US,medium
2024,Senior,full-time,Data Engineer,188000,US,0,US,medium
2024,Senior,full-time,Data Engineer,118000,US,0,US,medium
2024,Senior,full-time,Machine Learning Scientist,210000,US,0,US,medium
2024,Senior,full-time,Machine Learning Scientist,132000,US,0,US,medium
2024,Mid,full-time,Data Engineer,147000,US,0,US,medium
2024,Mid,full-time,Data Engineer,92000,US,0,US,medium
2024,Mid,full-time,Data Engineer,116000,US,0,US,medium
2024,Mid,full-time,Data Engineer,97800,US,0,US,medium
2024,Mid,full-time,Data Integration Specialist,60000,US,0,US,medium
2024,Mid,full-time,Data Integration Specialist,54000,US,0,US,medium
2024,Senior,full-time,Data Architect,187500,US,0,US,medium
2024,Senior,full-time,Data Architect,120000,US,0,US,medium
2024,Senior,full-time,Business Intelligence Engineer,108500,US,1,US,medium
2024,Senior,full-time,Business Intelligence Engineer,78800,US,1,US,medium
2024,Mid,full-time,Data Engineer,195200,US,0,US,medium
2024,Mid,full-time,Data Engineer,83900,US,0,US,medium
2024,Mid,full-time,Business Intelligence Engineer,89500,US,1,US,medium
2024,Mid,full-time,Business Intelligence Engineer,65000,US,1,US,medium
2024,Junior,full-time,Research Analyst,124000,US,0,US,medium
2024,Junior,full-time,Research Analyst,74000,US,0,US,medium
2024,Junior,full-time,Data Analytics Specialist,78800,MT,0,MT,medium
2024,Junior,full-time,Data Analytics Specialist,44100,MT,0,MT,medium
2024,Mid,full-time,Data Scientist,188500,US,0,US,medium
2024,Mid,full-time,Data Scientist,165100,US,0,US,medium
2024,Senior,full-time,Data Scientist,206000,US,0,US,medium
2024,Senior,full-time,Data Scientist,106605,US,0,US,medium
2024,Senior,full-time,Data Analyst,100000,US,0,US,medium
2024,Senior,full-time,Data Analyst,90000,US,0,US,medium
2024,Senior,full-time,Data Engineer,160000,US,0,US,medium
2024,Senior,full-time,Data Engineer,128000,US,0,US,medium
2024,Mid,full-time,Data Scientist,229900,US,0,US,medium
2024,Mid,full-time,Data Scientist,201400,US,0,US,medium
2024,Senior,full-time,Data Engineer,198000,US,0,US,medium
2024,Senior,full-time,Data Engineer,132000,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,240000,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,160000,US,0,US,medium
2024,Senior,full-time,Data Analyst,140726,US,0,US,medium
2024,Senior,full-time,Data Analyst,107197,US,0,US,medium
2024,Senior,full-time,Data Scientist,180000,US,0,US,medium
2024,Senior,full-time,Data Scientist,139000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,331640,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,283780,US,0,US,medium
2024,Mid,full-time,Data Engineer,145000,US,1,US,medium
2024,Mid,full-time,Data Engineer,120000,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,230000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,175000,US,0,US,medium
2024,Mid,full-time,Data Scientist,180000,US,0,US,medium
2024,Mid,full-time,Data Scientist,162000,US,0,US,medium
2024,Mid,full-time,Data Scientist,90000,US,1,US,medium
2024,Mid,full-time,Data Scientist,80000,US,1,US,medium
2024,Senior,full-time,Data Science,243000,US,0,US,medium
2024,Senior,full-time,Data Science,162000,US,0,US,medium
2024,Senior,full-time,Data Engineer,152375,US,1,US,medium
2024,Senior,full-time,Data Engineer,94000,US,1,US,medium
2024,Senior,full-time,Data Engineer,218500,US,0,US,medium
2024,Senior,full-time,Data Engineer,161500,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,240000,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,190000,US,1,US,medium
2024,Mid,full-time,Data Scientist,160000,US,0,US,medium
2024,Mid,full-time,Data Scientist,100000,US,0,US,medium
2024,Experienced,full-time,Data Science,300000,US,1,US,medium
2024,Experienced,full-time,Data Science,220000,US,1,US,medium
2024,Mid,full-time,Business Intelligence Analyst,226844,US,0,US,medium
2024,Mid,full-time,Business Intelligence Analyst,120672,US,0,US,medium
2024,Mid,full-time,Lead Data Analyst,39615,IN,0.5,IN,large
2024,Junior,full-time,Data Operations Analyst,95000,US,0,US,medium
2024,Junior,full-time,Data Operations Analyst,80000,US,0,US,medium
2024,Mid,full-time,Data Analyst,82000,US,0,US,medium
2024,Mid,full-time,Data Analyst,77000,US,0,US,medium
2024,Mid,full-time,Data Management Analyst,124935,US,1,US,medium
2024,Mid,full-time,Data Management Analyst,76050,US,1,US,medium
2024,Senior,full-time,Data Scientist,296980,US,0,US,medium
2024,Senior,full-time,Data Scientist,123740,US,0,US,medium
2024,Mid,full-time,Data Manager,130000,US,0,US,medium
2024,Mid,full-time,Data Manager,122500,US,0,US,medium
2024,Senior,full-time,Data Scientist,66666,ES,0,ES,medium
2024,Senior,full-time,Data Scientist,42222,ES,0,ES,medium
2024,Senior,full-time,Data Analyst,133504,US,0,US,medium
2024,Senior,full-time,Data Analyst,83576,US,0,US,medium
2024,Mid,full-time,ML Engineer,106050,US,0,US,medium
2024,Mid,full-time,ML Engineer,80420,US,0,US,medium
2024,Senior,full-time,Data Science,160000,US,1,US,medium
2024,Senior,full-time,Data Science,150000,US,1,US,medium
2024,Mid,full-time,Data Science Consultant,160000,US,1,US,medium
2024,Mid,full-time,Data Science Consultant,70000,US,1,US,medium
2024,Mid,full-time,Data Science Manager,196000,US,0,US,medium
2024,Mid,full-time,Data Science Manager,140000,US,0,US,medium
2024,Senior,full-time,Data Analyst,140000,US,0,US,medium
2024,Senior,full-time,Data Analyst,125000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,220600,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,140100,US,0,US,medium
2024,Mid,full-time,Research Scientist,295000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,227700,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,135482,US,1,US,medium
2024,Senior,full-time,Business Intelligence Developer,75000,GB,0,GB,medium
2024,Senior,full-time,Business Intelligence Developer,50000,GB,0,GB,medium
2024,Experienced,full-time,Data Science,326000,US,1,US,medium
2024,Experienced,full-time,Data Science,237500,US,1,US,medium
2024,Senior,full-time,Data Engineer,187000,US,0,US,medium
2024,Senior,full-time,Data Engineer,143800,US,0,US,medium
2024,Senior,full-time,Data Science,110000,US,0,US,medium
2024,Senior,full-time,Data Science,70000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,324000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,159000,US,0,US,medium
2024,Mid,full-time,Data Science Consultant,160000,US,1,US,medium
2024,Mid,full-time,Data Science Consultant,70000,US,1,US,medium
2024,Mid,full-time,Data Analyst,113500,US,1,US,medium
2024,Mid,full-time,Data Analyst,96475,US,1,US,medium
2024,Senior,full-time,Data Engineer,190000,US,1,US,medium
2024,Senior,full-time,Data Engineer,105301,US,1,US,medium
2024,Senior,full-time,Data Analyst,164640,US,0,US,medium
2024,Senior,full-time,Data Analyst,131712,US,0,US,medium
2024,Senior,full-time,Data Scientist,170000,US,1,US,medium
2024,Senior,full-time,Data Scientist,130000,US,1,US,medium
2024,Experienced,full-time,Head of Data,290000,US,1,US,medium
2024,Experienced,full-time,Head of Data,207000,US,1,US,medium
2024,Senior,full-time,Data Engineer,221000,US,0,US,medium
2024,Senior,full-time,Data Engineer,185000,US,0,US,medium
2024,Mid,full-time,Data Scientist,176000,US,0,US,medium
2024,Mid,full-time,Data Scientist,151000,US,0,US,medium
2024,Senior,full-time,Data Analyst,164000,CA,1,CA,medium
2024,Senior,full-time,Data Analyst,115000,CA,1,CA,medium
2024,Senior,full-time,Data Engineer,165000,US,0,US,medium
2024,Senior,full-time,Data Engineer,100000,US,0,US,medium
2024,Mid,full-time,Prompt Engineer,240960,US,0,US,medium
2024,Mid,full-time,Prompt Engineer,200800,US,0,US,medium
2024,Mid,full-time,Data Science,110000,US,0,US,medium
2024,Mid,full-time,Data Science,95000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,322000,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,230000,US,1,US,medium
2024,Senior,full-time,Data Engineer,316900,US,0,US,medium
2024,Senior,full-time,Data Engineer,181100,US,0,US,medium
2024,Experienced,full-time,Data Science Director,212000,US,0,US,medium
2024,Experienced,full-time,Data Science Director,190000,US,0,US,medium
2024,Senior,full-time,Business Intelligence Engineer,105000,US,1,US,medium
2024,Senior,full-time,Business Intelligence Engineer,80000,US,1,US,medium
2024,Senior,full-time,Data Scientist,212000,US,0,US,medium
2024,Senior,full-time,Data Scientist,93300,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,250900,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,135200,US,0,US,medium
2024,Experienced,full-time,Data Science,221000,US,0,US,medium
2024,Mid,full-time,Data Modeler,179000,US,0,US,medium
2024,Mid,full-time,Data Modeler,112000,US,0,US,medium
2024,Junior,full-time,Data Engineer,110000,US,0,US,medium
2024,Junior,full-time,Data Engineer,90000,US,0,US,medium
2024,Senior,full-time,Data Architect,234000,US,0,US,medium
2024,Senior,full-time,Data Architect,146000,US,0,US,medium
2024,Senior,full-time,Data Scientist,234000,US,0,US,medium
2024,Senior,full-time,Data Scientist,146000,US,0,US,medium
2024,Senior,full-time,Data Scientist,200000,US,0,US,medium
2024,Senior,full-time,Data Scientist,175000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,243500,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,146100,US,1,US,medium
2024,Mid,full-time,Data Engineer,140000,US,0,US,medium
2024,Mid,full-time,Data Engineer,65000,US,0,US,medium
2024,Mid,full-time,Data Scientist,80400,LV,0,LV,medium
2024,Mid,full-time,Data Scientist,41600,LV,0,LV,medium
2024,Mid,full-time,Data Analyst,100000,US,0,US,medium
2024,Mid,full-time,Data Analyst,70000,US,0,US,medium
2024,Junior,full-time,Data Analyst,105000,US,0,US,medium
2024,Junior,full-time,Data Analyst,75000,US,0,US,medium
2024,Senior,full-time,Analytics Engineer,130000,US,0,US,medium
2024,Senior,full-time,Data Scientist,126500,US,1,US,medium
2024,Senior,full-time,Data Scientist,78000,US,1,US,medium
2024,Senior,full-time,Data Engineer,145000,US,0,US,medium
2024,Senior,full-time,Data Engineer,120000,US,0,US,medium
2024,Junior,full-time,Data Analyst,115000,US,0,US,medium
2024,Junior,full-time,Data Analyst,90000,US,0,US,medium
2024,Senior,full-time,Data Lead,135000,US,1,US,medium
2024,Senior,full-time,Data Lead,110000,US,1,US,medium
2024,Senior,full-time,Data Analyst,140000,US,0,US,medium
2024,Senior,full-time,Data Analyst,115000,US,0,US,medium
2024,Senior,full-time,Data Architect,150000,US,0,US,medium
2024,Senior,full-time,Data Architect,140000,US,0,US,medium
2024,Senior,full-time,Data Science Lead,185000,US,0,US,medium
2024,Senior,full-time,Data Science Lead,120000,US,0,US,medium
2024,Senior,full-time,Data Engineer,199700,US,0,US,medium
2024,Senior,full-time,Data Engineer,165100,US,0,US,medium
2024,Mid,full-time,Data Engineer,179000,US,0,US,medium
2024,Mid,full-time,Data Engineer,112000,US,0,US,medium
2024,Experienced,full-time,Data Engineer,179000,US,0,US,medium
2024,Experienced,full-time,Data Engineer,112000,US,0,US,medium
2024,Senior,full-time,Data Scientist,170000,US,1,US,medium
2024,Senior,full-time,Data Scientist,130000,US,1,US,medium
2024,Mid,full-time,Data Analyst,123600,US,1,US,medium
2024,Mid,full-time,Data Analyst,79900,US,1,US,medium
2024,Senior,full-time,Data Engineer,152375,US,1,US,medium
2024,Senior,full-time,Data Engineer,94000,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,260800,US,0,US,medium
2024,Senior,full-time,Data Scientist,81250,GB,1,GB,medium
2024,Senior,full-time,Data Scientist,56250,GB,1,GB,medium
2024,Mid,full-time,Data Scientist,120000,US,0,US,medium
2024,Mid,full-time,Data Scientist,94400,US,0,US,medium
2024,Senior,full-time,Analytics Engineer,130000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,240500,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,192500,US,0,US,medium
2024,Senior,full-time,Data Analyst,100000,US,0,US,medium
2024,Senior,full-time,Data Analyst,80000,US,0,US,medium
2024,Senior,full-time,Data Modeler,179000,US,0,US,medium
2024,Senior,full-time,Data Modeler,112000,US,0,US,medium
2024,Junior,full-time,Machine Learning Engineer,260100,US,1,US,medium
2024,Junior,full-time,Machine Learning Engineer,185800,US,1,US,medium
2024,Senior,full-time,Data Architect,138000,US,0,US,medium
2024,Senior,full-time,Data Architect,86000,US,0,US,medium
2024,Experienced,full-time,Data Science,143297,CA,0,CA,medium
2024,Experienced,full-time,Data Science,114638,CA,0,CA,medium
2024,Junior,full-time,Data Analyst,28888,ES,0,ES,medium
2024,Junior,full-time,Data Analyst,23333,ES,0,ES,medium
2024,Junior,full-time,Machine Learning Engineer,157900,CA,1,CA,medium
2024,Junior,full-time,Machine Learning Engineer,105300,CA,1,CA,medium
2024,Junior,full-time,Data Analyst,180700,US,0,US,medium
2024,Junior,full-time,Data Analyst,97000,US,0,US,medium
2024,Mid,full-time,Business Intelligence Engineer,206000,US,0,US,medium
2024,Mid,full-time,Business Intelligence Engineer,134000,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,170000,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,125100,US,0,US,medium
2024,Experienced,full-time,Data Science,209700,US,0,US,medium
2024,Experienced,full-time,Data Science,161300,US,0,US,medium
2024,Senior,full-time,Data Engineer,250000,US,0,US,medium
2024,Senior,full-time,Data Engineer,200000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,300000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,185000,US,0,US,medium
2024,Junior,full-time,Data Analyst,83646,CA,0,CA,medium
2024,Junior,full-time,Data Analyst,65407,CA,0,CA,medium
2024,Senior,full-time,Data Engineer,195000,US,0,US,medium
2024,Senior,full-time,Data Engineer,160000,US,0,US,medium
2024,Senior,full-time,Data Science,179000,US,0,US,medium
2024,Senior,full-time,Data Science,112000,US,0,US,medium
2024,Senior,full-time,Data Engineer,169200,US,0,US,medium
2024,Senior,full-time,Data Engineer,130100,US,0,US,medium
2024,Mid,full-time,Data Scientist,166000,US,0,US,medium
2024,Mid,full-time,Data Scientist,73100,US,0,US,medium
2024,Mid,full-time,Data Scientist,130000,US,0,US,medium
2024,Mid,full-time,Data Scientist,100000,US,0,US,medium
2024,Senior,full-time,Data Engineer,184000,US,0,US,medium
2024,Senior,full-time,Data Engineer,123000,US,0,US,medium
2024,Junior,full-time,Data Scientist,144650,US,0,US,medium
2024,Junior,full-time,Data Scientist,86800,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,140000,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,120000,US,1,US,medium
2024,Mid,full-time,Machine Learning Engineer,260100,US,1,US,medium
2024,Mid,full-time,Machine Learning Engineer,185800,US,1,US,medium
2024,Senior,full-time,Data Scientist,125000,US,0,US,medium
2024,Senior,full-time,Data Scientist,97000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,303400,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,216700,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,119786,CA,1,CA,medium
2024,Senior,full-time,Machine Learning Engineer,95828,CA,1,CA,medium
2024,Mid,full-time,Data Operations Associate,66666,DE,0,DE,medium
2024,Mid,full-time,Data Operations Associate,55555,DE,0,DE,medium
2024,Senior,full-time,Data Science Consultant,104000,US,0,US,medium
2024,Senior,full-time,Data Science Consultant,80000,US,0,US,medium
2024,Senior,full-time,Data Scientist,294000,US,0,US,medium
2024,Senior,full-time,Data Scientist,204000,US,0,US,medium
2024,Senior,full-time,Data Scientist,272400,US,0,US,medium
2024,Senior,full-time,Data Scientist,155600,US,0,US,medium
2024,Mid,full-time,Data Engineer,184000,US,0,US,medium
2024,Mid,full-time,Data Engineer,123000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,303400,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,216700,US,0,US,medium
2024,Mid,full-time,Data Engineer,187000,US,1,US,medium
2024,Mid,full-time,Data Engineer,125000,US,1,US,medium
2024,Senior,full-time,Business Intelligence Engineer,49333,LV,0,LV,medium
2024,Senior,full-time,Business Intelligence Engineer,34666,LV,0,LV,medium
2024,Senior,full-time,Data Engineer,144000,US,0,US,medium
2024,Senior,full-time,Data Engineer,113000,US,0,US,medium
2024,Senior,full-time,Data Engineer,143500,US,1,US,medium
2024,Senior,full-time,Data Engineer,77000,US,1,US,medium
2024,Senior,full-time,Data Developer,88000,CA,0,CA,medium
2024,Senior,full-time,Data Developer,71000,CA,0,CA,medium
2024,Junior,full-time,Data Specialist,50000,GB,0,GB,medium
2024,Junior,full-time,Data Specialist,41750,GB,0,GB,medium
2024,Senior,full-time,ML Engineer,137500,GB,0,GB,small
2024,Senior,full-time,ML Engineer,108750,GB,0,GB,small
2024,Senior,full-time,Data Engineer,190000,US,1,US,medium
2024,Senior,full-time,Data Engineer,135000,US,1,US,medium
2024,Senior,full-time,Data Engineer,68750,GB,1,GB,medium
2024,Senior,full-time,Data Engineer,65000,GB,1,GB,medium
2024,Senior,full-time,Applied Scientist,260000,US,0,US,large
2024,Senior,full-time,Applied Scientist,136000,US,0,US,large
2024,Mid,contract,AI Research Engineer,63333,HR,1,HU,small
2024,Senior,full-time,Machine Learning Engineer,250000,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,184900,US,1,US,medium
2024,Mid,full-time,Data Engineer,148100,US,1,US,medium
2024,Mid,full-time,Data Engineer,98700,US,1,US,medium
2024,Senior,full-time,Data Scientist,140032,US,1,US,medium
2024,Senior,full-time,Data Scientist,100022,US,1,US,medium
2024,Mid,full-time,BI Developer,120000,US,0,US,medium
2024,Mid,full-time,BI Developer,62100,US,0,US,medium
2024,Junior,full-time,Research Analyst,250000,US,0,US,medium
2024,Junior,full-time,Research Analyst,150000,US,0,US,medium
2024,Experienced,full-time,Data Engineer,219650,US,1,US,medium
2024,Experienced,full-time,Data Engineer,136000,US,1,US,medium
2024,Mid,full-time,Business Intelligence Developer,87800,US,0,US,medium
2024,Mid,full-time,Business Intelligence Developer,76300,US,0,US,medium
2024,Mid,full-time,Data Scientist,148100,US,1,US,medium
2024,Mid,full-time,Data Scientist,98700,US,1,US,medium
2024,Mid,full-time,Data Engineer,145500,US,0,US,medium
2024,Mid,full-time,Data Engineer,93000,US,0,US,medium
2024,Mid,full-time,Data Scientist,85000,US,0,US,medium
2024,Mid,full-time,Data Scientist,75000,US,0,US,medium
2024,Mid,full-time,Data Scientist,105000,US,0,US,medium
2024,Mid,full-time,Data Scientist,70000,US,0,US,medium
2024,Senior,full-time,Data Engineer,204662,US,0,US,medium
2024,Senior,full-time,Data Engineer,184662,US,0,US,medium
2024,Mid,full-time,Data Scientist,179000,US,0,US,medium
2024,Mid,full-time,Data Scientist,112000,US,0,US,medium
2024,Junior,full-time,Data Analyst,115000,US,0,US,medium
2024,Junior,full-time,Data Analyst,85000,US,0,US,medium
2024,Experienced,full-time,Director of Data Science,225000,US,0,US,medium
2024,Experienced,full-time,Director of Data Science,180000,US,0,US,medium
2024,Senior,full-time,MLOps Engineer,175000,US,0,US,medium
2024,Senior,full-time,MLOps Engineer,110000,US,0,US,medium
2024,Senior,full-time,Machine Learning Scientist,252000,US,0,US,medium
2024,Senior,full-time,Machine Learning Scientist,157500,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,267900,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,234700,US,0,US,medium
2024,Junior,full-time,Data Analyst,195500,US,0,US,medium
2024,Junior,full-time,Data Analyst,68000,US,0,US,medium
2024,Senior,full-time,Data Science Manager,120000,US,1,US,medium
2024,Senior,full-time,Data Science Manager,90000,US,1,US,medium
2024,Senior,full-time,Data Scientist,242000,US,0,US,medium
2024,Senior,full-time,Data Scientist,106200,US,0,US,medium
2024,Senior,full-time,Data Engineer,171210,CA,1,CA,medium
2024,Senior,full-time,Data Engineer,92190,CA,1,CA,medium
2024,Senior,full-time,Machine Learning Engineer,215000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,146900,US,0,US,medium
2024,Mid,full-time,Applied Scientist,222200,US,0,US,large
2024,Mid,full-time,Applied Scientist,136000,US,0,US,large
2024,Mid,full-time,Data Scientist,246000,US,1,US,medium
2024,Mid,full-time,Data Scientist,190000,US,1,US,medium
2024,Mid,full-time,Data Engineer,165000,US,1,US,medium
2024,Mid,full-time,Data Engineer,129600,US,1,US,medium
2024,Mid,full-time,Business Intelligence Analyst,200400,US,0,US,medium
2024,Mid,full-time,Business Intelligence Analyst,126900,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,322000,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,230000,US,1,US,medium
2024,Senior,full-time,Data Analyst,175520,US,0,US,medium
2024,Senior,full-time,Data Analyst,103786,US,0,US,medium
2024,Senior,full-time,Analytics Engineer,170000,US,1,US,medium
2024,Senior,full-time,Analytics Engineer,130000,US,1,US,medium
2024,Senior,full-time,Data Scientist,195000,US,0,US,medium
2024,Senior,full-time,Data Scientist,146900,US,0,US,medium
2024,Mid,full-time,Data Scientist,170400,US,1,US,medium
2024,Mid,full-time,Data Scientist,106500,US,1,US,medium
2024,Mid,full-time,Data Specialist,64105,GB,0,GB,medium
2024,Mid,full-time,Data Specialist,51283,GB,0,GB,medium
2024,Mid,full-time,Data Analyst,134500,US,0,US,medium
2024,Mid,full-time,Data Analyst,100000,US,0,US,medium
